,MSSubClass,LotArea,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageQual,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,bc_GrLivArea,has_pool,has_miscfeature,alley_access,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSewr,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_SawyerW,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mixed,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,bc_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,yeo_LotFrontage,log_EnclosedPorch,Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,Neighborhood_Somerst_Timber,Neighborhood_ClearCr_CollgCr_Crawfor,Neighborhood_Greens_SawyerW_Blmngtn,Neighborhood_Gilbert_NWAmes,Neighborhood_Mitchel_NPkVill,Neighborhood_NAmes_SWISU_Sawyer,Neighborhood_BrkSide_Edwards_Blueste_OldTown_IDOTRR,has_wood_deck ,has_openporch,has_EnclosedPorch,house_age_,years_since_remodeled_,has_basement,has_finsished_basement
1062,120,7296,3,3,8,5,4,3,5,3,2,6,1965.0,1,0.0,243.0,5,0,0,1.0,0.0,2,0,1,1,4,8,8,1,4,2004.0,2.0,3,3,0,0,0,0,11,9.50731653531156,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.18748939675605,0.0,533.1188199830455,7.8328075165248645,213.01346274009347,5.209486152841421,4.060443010546419,15.544968494906941,0.0,True,False,False,False,False,False,False,False,True,True,False,5,4,True,False
2538,20,9571,4,3,5,6,3,3,3,3,2,3,870.0,1,0.0,639.0,3,0,0,1.0,0.0,1,0,3,1,4,6,8,1,3,1956.0,1.0,3,3,0,576,0,0,7,8.768616421483355,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55.00052166542024,0.0,395.28634849260465,7.319202458767849,134.6279361902474,5.0689042022202315,0.0,31.160195076430394,0.0,False,False,False,False,False,False,False,True,True,False,False,52,52,True,False
959,60,8304,3,3,6,5,3,3,4,3,0,1,0.0,1,0.0,941.0,5,896,0,0.0,0.0,2,1,3,1,3,7,8,0,0,1997.0,2.0,3,3,0,0,0,0,7,9.049355722973438,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,52.43054855831116,0.0,272.6452224862947,6.846943139585379,250.59721456489194,5.017279836814924,5.111987788356544,31.869513131926702,0.0,False,False,False,True,False,False,False,False,True,True,False,9,8,True,False
1237,190,7630,4,3,5,9,3,4,4,3,0,1,0.0,1,0.0,360.0,4,780,0,0.0,0.0,2,0,4,2,4,8,8,1,1,1999.0,2.0,3,3,0,0,0,0,5,9.029711460264577,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.95290212712323,0.0,127.84819291265575,6.939253946041508,245.82309848174532,5.84354441703136,0.0,33.96896263462039,3.713572066704308,False,False,False,False,False,False,False,True,True,False,True,110,14,True,False
1083,30,6000,4,3,5,7,3,2,3,2,0,1,0.0,1,0.0,949.0,5,0,0,0.0,0.0,1,0,2,1,3,5,8,1,2,1924.0,2.0,3,3,0,0,0,0,7,8.117016871259548,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,46.96837037948819,0.0,274.46764044640514,6.855408798609928,150.8599680793467,0.0,0.0,24.524111984914725,3.8918202981106265,False,False,False,False,False,False,False,True,False,False,True,84,5,True,False
2172,20,57200,3,1,5,5,3,3,3,3,2,4,353.0,3,334.0,60.0,3,0,0,1.0,0.0,1,0,3,1,3,7,7,2,3,1966.0,2.0,3,3,0,0,0,0,6,8.927446549471021,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,99.58526600720171,0.0,227.33496483930497,7.430707082545968,215.4813665659267,0.0,0.0,36.02882872974127,3.9318256327243257,False,True,False,False,False,False,False,False,False,False,True,62,60,True,True
1684,70,3600,4,3,6,7,3,3,3,3,0,1,0.0,1,0.0,684.0,5,684,0,0.0,0.0,1,0,3,1,3,7,8,0,0,1930.0,1.0,3,2,0,0,0,0,10,8.62958468814267,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.44715952885701,0.0,212.09490948792748,6.52795791762255,97.02835516559998,0.0,5.0689042022202315,28.270628470312467,0.0,False,False,False,False,False,False,False,True,False,True,False,96,13,True,False
50,90,10890,4,3,5,6,3,3,3,3,1,3,371.0,1,0.0,925.0,2,1296,0,2.0,0.0,2,0,6,2,3,12,6,0,0,1923.0,0.0,0,0,0,0,0,1512,1,9.547205925421284,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.4401623320968,0.0,350.71439838637724,7.16703787691222,0.0,0.0,6.610696044717759,28.270628470312467,5.484796933490655,False,False,False,False,False,False,True,False,False,True,True,84,57,True,False
549,85,9101,3,3,5,6,3,4,4,3,2,6,1097.0,1,0.0,0.0,5,0,0,1.0,0.0,1,0,1,1,4,4,8,1,3,1978.0,2.0,3,3,0,0,0,0,7,8.33555957957954,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54.075884392831604,4.653960350157523,307.618173336053,7.01211529430638,224.680025301451,5.717027701406222,3.4339872044851463,33.27373673554317,0.0,False,False,False,False,False,True,False,False,True,True,False,31,31,True,False
112,60,10400,4,3,7,6,3,3,4,3,1,1,0.0,1,0.0,738.0,3,767,0,0.0,0.0,2,1,3,1,3,7,7,1,3,1980.0,2.0,3,3,0,0,0,0,3,9.202872989584446,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,56.558670170990446,5.638354669333745,225.17530997249528,7.152268856032539,189.54543504588017,3.367295829986474,4.30406509320417,35.34637450025126,0.0,False,False,False,False,True,False,False,False,True,True,False,28,20,True,False
1644,60,11492,3,3,7,5,4,3,4,3,0,6,637.0,1,0.0,276.0,5,1209,0,1.0,0.0,2,1,4,1,4,8,8,1,3,1997.0,2.0,3,3,0,0,0,0,4,9.256904381861814,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,58.48687565007615,4.890349128221754,266.24019265416723,6.816735880594968,211.46773567779795,0.0,4.31748811353631,21.79441899048441,0.0,False,False,False,True,False,False,False,False,False,True,False,13,12,True,False
519,60,10944,3,3,7,5,4,3,4,3,0,6,1000.0,1,0.0,223.0,5,904,0,1.0,0.0,2,1,3,1,4,5,8,2,3,1994.0,2.0,3,3,0,0,0,0,8,9.260303123021117,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,57.535640401456874,6.1070228877422545,335.083413178243,7.109062135687172,200.887444088523,5.147494476813453,4.890349128221754,35.68810929631512,0.0,True,False,False,False,False,False,False,False,True,True,False,14,14,True,False
45,60,14215,3,3,8,5,4,3,5,3,2,1,0.0,1,0.0,1158.0,5,1218,0,0.0,0.0,3,1,4,1,4,9,8,1,4,2005.0,3.0,3,3,0,0,0,0,11,9.420610468482352,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62.80357917871304,5.942799375126701,320.9952907400155,7.05444965813294,298.7245045820922,5.484796933490655,5.043425116919247,42.327641949121244,0.0,True,False,False,False,False,False,False,False,True,True,False,1,0,True,False
1133,120,4435,4,3,6,5,4,3,4,3,2,6,685.0,1,0.0,163.0,5,0,0,1.0,0.0,1,0,1,1,4,4,8,0,0,2003.0,2.0,3,3,0,0,0,0,5,7.961095507036566,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42.37146978866921,5.14166355650266,251.2046983162665,6.742880635791903,167.35883249027114,4.948759890378168,0.0,31.869513131926702,0.0,False,False,True,False,False,False,False,False,True,False,False,6,6,True,False
1289,70,9900,4,3,5,8,4,3,3,3,0,1,0.0,1,0.0,504.0,5,700,0,0.0,0.0,2,0,3,1,3,7,8,0,0,1910.0,0.0,0,0,0,0,0,0,3,8.725638690529028,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,55.62950139084387,0.0,166.72777371741122,6.638567789166521,0.0,0.0,0.0,38.71977333037905,5.176149732573829,False,False,False,False,False,False,False,True,False,False,True,99,7,True,False
1897,60,8450,4,3,7,5,4,3,4,3,0,6,706.0,1,0.0,150.0,5,854,0,1.0,0.0,2,1,3,1,4,8,8,0,0,2003.0,2.0,3,3,0,0,0,0,2,8.946793429521568,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,52.739767438806574,5.2832037287379885,253.0682878885577,6.752270376141742,208.0580838683349,0.0,4.127134385045092,30.086719042903532,0.0,False,False,True,False,False,False,False,False,False,True,False,5,5,True,False
1345,20,11200,4,3,6,5,4,3,4,3,0,6,1258.0,1,0.0,40.0,3,0,0,1.0,0.0,2,0,3,1,4,5,8,1,3,1985.0,2.0,3,3,0,0,0,0,5,8.555410103764801,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,57.98395920748108,4.454347296253507,351.13992721076625,7.168579897264035,161.79223833241633,5.111987788356544,3.295836866004329,31.869513131926702,0.0,False,False,False,True,False,False,False,False,True,True,False,21,21,True,False
79,30,9800,4,3,5,5,3,2,3,3,0,1,0.0,1,0.0,816.0,3,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,1920.0,1.0,3,3,0,0,0,0,4,8.20645611311797,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,55.43984918349417,0.0,243.7119470851446,6.919683849847411,170.28891578133624,4.804021044733257,0.0,31.869513131926702,4.394449154672439,False,False,False,True,False,False,False,False,True,False,True,90,60,True,False
275,60,24572,3,3,9,3,4,4,4,3,0,6,410.0,1,0.0,584.0,3,1345,0,0.0,0.0,2,2,3,1,4,9,8,1,4,1977.0,3.0,3,3,0,0,0,0,6,9.73343095713557,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,75.35611988718787,6.957497370876951,284.6580135975005,7.377133712833954,301.86806430616633,4.948759890378168,4.2626798770413155,35.34637450025126,2.833213344056216,True,False,False,False,False,False,False,False,True,True,True,31,31,True,False
1529,85,7689,3,3,5,8,3,3,4,3,2,6,720.0,4,76.0,0.0,4,0,0,0.0,1.0,1,0,2,1,3,4,8,0,0,1998.0,1.0,3,3,0,0,0,0,7,7.8737804438393,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,51.08572331649393,0.0,238.99685417787214,6.679599185844383,139.40581305290883,4.9344739331306915,0.0,24.524111984914725,0.0,False,False,False,False,False,True,False,False,True,False,False,37,37,True,True
842,190,7000,4,3,5,5,3,3,3,3,2,5,953.0,1,0.0,72.0,3,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,1962.0,0.0,0,0,0,0,0,0,3,8.22425021980135,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,49.48893357334975,0.0,291.6201068449839,6.932447891572509,0.0,4.574710978503383,4.394449154672439,31.869513131926702,0.0,False,False,False,False,False,False,True,False,True,True,False,44,44,True,False
320,50,6000,4,3,6,6,3,4,3,4,0,5,375.0,1,0.0,360.0,5,349,0,0.0,1.0,1,0,3,1,3,6,8,1,4,2003.0,2.0,3,3,0,0,0,0,3,8.465825479373706,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46.96837037948819,0.0,224.45416569933084,6.767343125265392,173.8547455248797,0.0,0.0,28.270628470312467,0.0,False,False,False,False,False,False,False,True,False,False,False,66,57,True,False
1745,60,14171,2,3,7,5,4,3,4,3,0,6,355.0,1,0.0,457.0,5,1099,0,0.0,0.0,2,1,4,1,4,9,8,1,3,1993.0,2.0,3,3,0,0,0,0,12,9.309077064060837,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62.738524834046366,0.0,242.77094065472156,7.00397413672268,178.04773348851072,5.1298987149230735,4.59511985013459,31.869513131926702,0.0,False,False,False,True,False,False,False,False,True,True,False,15,14,True,False
1327,120,3811,3,2,7,5,4,3,5,3,3,6,1474.0,1,0.0,120.0,5,0,0,1.0,1.0,2,0,2,1,5,5,8,1,4,2004.0,2.0,3,3,0,155,0,0,7,8.892327306249415,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40.22648378965512,5.1647859739235145,412.6862103039138,7.406103381237015,187.32239080697622,4.859812404361672,3.9889840465642745,22.190525767674,0.0,False,False,True,False,False,False,False,False,True,True,False,4,3,True,False
