,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MSSubClass_60,MSSubClass_50,MSSubClass_30
1074,1214,143000,20,RL,,10355,Pave,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,196.0,3,3,CBlock,3,3,0,4,695.0,1,0.0,519.0,1214.0,GasA,3,Y,SBrkr,1214,0,0,0.0,0.0,2,0,3,1,3,5,8,1,2,Attchd,1967.0,RFn,1.0,318.0,3,3,Y,0,111,0,0,0,0,No,0,7,2007,WD ,Normal,11.870599909242044,8.820008767924037,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2324,2052,251000,60,RL,75.0,10125,Pave,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,8,5,2000,2001,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,0,5,445.0,4,250.0,412.0,1107.0,GasA,5,Y,SBrkr,1040,1012,0,0.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2000.0,Fin,3.0,642.0,3,3,Y,210,91,0,0,0,0,No,0,5,2009,WD ,Normal,12.43320821811392,9.630388835730612,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1579,1114,153000,20,RL,60.0,12450,Pave,4,Lvl,AllPub,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,0,6,836.0,1,0.0,278.0,1114.0,GasA,5,Y,SBrkr,1114,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Detchd,2004.0,Unf,2.0,576.0,3,3,Y,0,42,0,0,0,0,No,0,6,2009,WD ,Normal,11.938193200374572,8.689664419283394,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,1335,210400,20,FV,75.0,9000,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1335.0,1335.0,GasA,5,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,RFn,2.0,575.0,3,3,Y,0,210,0,0,0,0,No,0,6,2007,New,Partial,12.256765759845692,8.964841741329806,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1775,1338,156500,80,RL,66.0,19255,Pave,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,1983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,100.0,4,3,CBlock,4,3,2,3,70.0,6,450.0,0.0,520.0,GasA,4,Y,SBrkr,1338,0,0,0.0,0.0,1,1,2,1,4,5,6,1,1,Attchd,1983.0,Unf,2.0,576.0,3,3,Y,0,0,0,0,0,0,No,600,9,2009,WD ,Normal,11.960811288962345,8.968273309879073,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,2576,361919,60,RL,82.0,12438,Pave,3,Lvl,AllPub,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5,4,0,1,0.0,1,0.0,1234.0,1234.0,GasA,5,Y,SBrkr,1264,1312,0,0.0,0.0,2,1,4,1,5,10,8,1,4,BuiltIn,2006.0,Fin,3.0,666.0,3,3,Y,324,100,0,0,0,0,No,0,7,2006,New,Partial,12.799175708864519,9.989369178860454,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1558,1416,139900,50,RM,50.0,6000,Pave,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,3,300.0,1,0.0,480.0,780.0,GasA,3,Y,SBrkr,780,636,0,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1948.0,Unf,1.0,312.0,3,3,P,221,0,48,0,0,0,No,0,3,2010,WD ,Normal,11.848683160653573,9.055043695274252,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10,1342,219500,120,RL,48.0,6240,Pave,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,196.0,4,3,PConc,4,3,0,6,24.0,1,0.0,1318.0,1342.0,GasA,5,Y,SBrkr,1342,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2007.0,RFn,2.0,550.0,3,3,Y,0,35,0,0,0,0,No,0,2,2008,WD ,Normal,12.299107511497363,8.972837489095259,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1528,1674,185000,50,RL,66.0,21780,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,1,0.0,1,0.0,1163.0,1163.0,GasA,5,Y,SBrkr,1163,511,0,0.0,0.0,2,0,4,1,3,8,8,1,4,Detchd,1955.0,Fin,2.0,396.0,3,3,N,72,36,0,0,144,0,No,0,7,2008,WD ,Normal,12.128111104060462,9.313072780531206,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1617,816,100000,20,RL,67.0,8877,Pave,4,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,690.0,1,0.0,126.0,816.0,GasA,5,Y,SBrkr,816,0,0,1.0,0.0,1,0,2,1,3,3,8,1,4,Detchd,1958.0,Unf,1.0,288.0,2,2,Y,0,0,0,0,0,0,No,0,5,2009,WD ,Normal,11.512925464970229,8.223141634716239,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1276,1846,143000,50,RL,78.0,10496,Pave,4,Lvl,AllPub,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,3,3,CBlock,3,3,1,3,196.0,1,0.0,844.0,1040.0,GasA,5,Y,SBrkr,1168,678,0,0.0,0.0,2,0,3,1,3,7,8,1,4,Attchd,1949.0,Unf,1.0,315.0,3,3,Y,0,0,0,0,0,0,GdWo,0,1,2007,WD ,Normal,11.870599909242044,9.465030077400794,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461,1050,143000,20,RL,,8510,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,3,3,CBlock,4,3,0,5,500.0,1,0.0,543.0,1043.0,GasA,5,Y,SBrkr,1050,0,0,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1971.0,Unf,1.0,336.0,3,3,Y,0,0,0,0,0,0,No,0,7,2009,WD ,Normal,11.870599909242044,8.600334167781158,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1045,1590,210000,60,FV,75.0,9000,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,768.0,768.0,GasA,5,Y,SBrkr,786,804,0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2008.0,RFn,2.0,676.0,3,3,Y,0,30,0,0,0,0,No,0,6,2009,WD ,Normal,12.254862809699606,9.233438014238187,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
337,1080,147110,160,FV,,2403,Pave,3,Lvl,AllPub,FR2,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,244.0,1,0.0,286.0,530.0,GasA,5,Y,SBrkr,530,550,0,0.0,0.0,2,1,2,1,4,4,8,0,0,Attchd,2003.0,RFn,2.0,496.0,3,3,Y,0,50,0,0,0,0,No,0,6,2010,WD ,Normal,11.898935885244258,8.642827663123176,False,False,False,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1635,2654,250000,60,RL,,11029,Pave,3,Lvl,AllPub,Corner,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3,3,1,4,619.0,1,0.0,435.0,1054.0,GasA,3,Y,SBrkr,1512,1142,0,1.0,0.0,2,1,4,1,4,9,8,1,4,Attchd,1968.0,Unf,2.0,619.0,3,3,Y,0,65,0,0,222,0,No,0,8,2006,WD ,Normal,12.429216196844383,10.036813324117897,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1626,1743,279000,20,RL,155.0,20064,Pave,3,Low,AllPub,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,4,3,2,51.0,6,915.0,0.0,966.0,GasA,5,Y,SBrkr,1743,0,0,2.0,0.0,0,1,0,1,4,5,8,2,2,Attchd,1976.0,Fin,2.0,529.0,3,3,Y,646,0,0,0,0,0,No,0,5,2007,WD ,Normal,12.538967060803502,9.37572222535828,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2519,1187,140500,20,RL,,14357,Pave,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0,5,311.0,2,167.0,386.0,864.0,GasA,3,Y,SBrkr,1187,0,0,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,1961.0,RFn,2.0,440.0,3,3,Y,128,0,0,0,0,0,No,0,8,2007,CWD,Normal,11.852962767755937,8.785841511255986,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
265,1560,103500,20,RL,70.0,11767,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,HdBoard,HdBoard,BrkFace,259.0,3,3,CBlock,3,3,0,3,546.0,1,0.0,604.0,1150.0,GasA,5,Y,SBrkr,1560,0,0,0.0,0.0,1,0,2,1,3,7,7,1,3,Attchd,1956.0,Unf,1.0,313.0,3,3,Y,0,0,0,0,0,0,No,0,5,2009,WD ,Normal,11.547326891687561,9.204034570627293,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
830,2098,240000,60,RL,75.0,9375,Pave,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1040.0,1040.0,GasA,5,Y,SBrkr,1044,1054,0,0.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1997.0,Fin,2.0,621.0,3,3,Y,331,38,0,0,0,0,No,0,4,2010,WD ,Normal,12.388394202324129,9.665171470417908,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1364,1442,157900,20,RL,75.0,9750,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,0,3,608.0,1,0.0,834.0,1442.0,GasA,4,Y,SBrkr,1442,0,0,0.0,0.0,1,1,4,1,3,7,8,0,0,Attchd,1958.0,RFn,1.0,301.0,3,3,Y,0,0,275,0,0,0,No,500,4,2007,COD,Normal,11.969717200243734,9.082969529772821,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
569,1630,213000,20,RL,75.0,9750,Pave,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1630.0,1630.0,GasA,5,Y,SBrkr,1630,0,0,0.0,0.0,2,0,3,1,4,6,8,1,3,Attchd,2000.0,Unf,2.0,451.0,3,3,Y,74,234,0,0,0,0,No,0,10,2009,WD ,Normal,12.269047444691562,9.27184081675531,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,1734,239500,120,RL,57.0,8013,Pave,3,Lvl,AllPub,Corner,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,0,6,741.0,1,0.0,846.0,1587.0,GasA,5,Y,SBrkr,1734,0,0,1.0,0.0,2,0,2,1,4,6,8,0,0,Attchd,1995.0,RFn,2.0,528.0,3,3,Y,52,50,0,0,0,0,No,0,9,2009,WD ,Normal,12.386308695833106,9.367684304981305,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1786,1489,185750,20,RL,,9156,Pave,3,Lvl,AllPub,Inside,3,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,1489.0,1489.0,GasA,4,Y,SBrkr,1489,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,Attchd,1968.0,RFn,2.0,462.0,3,3,Y,0,0,0,0,0,0,No,0,8,2009,WD ,Normal,12.132156962580005,9.132269433769356,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
658,1434,189000,20,RL,65.0,8529,Pave,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,20.0,1,0.0,1434.0,1454.0,GasA,5,Y,SBrkr,1434,0,0,0.0,0.0,2,0,3,1,4,6,8,1,3,Attchd,2001.0,RFn,2.0,527.0,3,3,Y,290,39,0,0,0,0,No,0,4,2009,WD ,Normal,12.14950229404178,9.074427776653124,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2530,2243,225000,60,RL,116.0,13474,Pave,4,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4,3,0,5,700.0,1,0.0,0.0,700.0,GasA,4,Y,SBrkr,1122,1121,0,1.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1990.0,RFn,3.0,746.0,3,3,Y,127,44,224,0,0,0,No,0,6,2007,WD ,Normal,12.323855681186558,9.770298569051901,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2235,1095,140000,190,RL,75.0,10382,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,2,CBlock,3,3,3,5,513.0,1,0.0,75.0,588.0,GasA,3,Y,SBrkr,1095,0,0,1.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,1958.0,RFn,1.0,264.0,3,3,Y,0,0,0,0,0,0,No,0,3,2006,ConLD,Normal,11.84939770159144,8.663659534916155,False,False,False,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151,1358,213000,120,RL,47.0,6904,Pave,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,4,3,PConc,4,3,2,5,836.0,1,0.0,522.0,1358.0,GasA,5,Y,SBrkr,1358,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,RFn,2.0,484.0,3,3,Y,192,36,0,0,0,0,No,0,8,2009,WD ,Normal,12.269047444691562,8.99096709955716,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1795,1472,157500,20,RL,86.0,11650,Pave,4,Lvl,AllPub,Corner,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1959,1959,Hip,CompShg,Plywood,Plywood,BrkCmn,58.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,FuseA,1472,0,0,0.0,0.0,2,0,2,1,4,5,8,1,4,Attchd,1959.0,Unf,2.0,484.0,3,3,Y,0,68,0,0,227,0,No,0,6,2006,WD ,Normal,11.967180737247824,9.114608823419493,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1443,1350,146000,20,RL,75.0,9375,Pave,4,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,3,799.0,1,0.0,168.0,967.0,GasA,5,Y,SBrkr,1350,0,0,0.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,1954.0,RFn,2.0,504.0,3,3,Y,237,0,0,0,0,0,No,0,6,2006,WD ,Normal,11.891361900690473,8.981927569288189,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1229,1916,254900,60,RL,85.0,11050,Pave,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,6,615.0,1,0.0,434.0,1049.0,GasA,5,Y,SBrkr,1036,880,0,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1998.0,Unf,3.0,741.0,3,3,Y,0,70,0,0,0,0,No,0,5,2010,WD ,Normal,12.448626590364206,9.523086149735239,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1245,894,138500,20,RL,65.0,8450,Pave,4,Lvl,AllPub,Inside,3,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,6,553.0,4,117.0,224.0,894.0,GasA,5,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,3,5,8,1,4,Detchd,1973.0,Unf,1.0,336.0,3,3,Y,416,144,0,0,0,0,MnPrv,0,4,2010,WD ,Normal,11.83862560460953,8.359067959951993,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
960,864,119900,20,RL,60.0,7200,Pave,4,Low,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,4,437.0,1,0.0,427.0,864.0,GasA,5,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1977.0,Unf,1.0,297.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,3,2006,WD ,Normal,11.694413341015606,8.308160710345465,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
630,816,109000,30,RL,50.0,11672,Pave,2,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,1,0.0,1,0.0,816.0,816.0,GasA,3,Y,FuseA,816,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1925.0,Unf,1.0,210.0,2,2,N,168,0,112,0,0,0,No,0,7,2006,WD ,Normal,11.59910316121128,8.223141634716239,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1481,2196,271900,20,RL,90.0,14684,Pave,3,Lvl,AllPub,CulDSac,3,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,4,3,CBlock,4,3,1,5,485.0,4,177.0,1496.0,2158.0,GasA,4,Y,SBrkr,2196,0,0,0.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,1990.0,RFn,3.0,701.0,3,3,Y,84,70,0,0,0,0,No,0,6,2009,WD ,Normal,12.513189630620563,9.736941479036338,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1885,1325,216000,20,RL,,17541,Pave,3,Lvl,AllPub,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1948,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,4,1,4,300.0,1,0.0,109.0,409.0,GasA,5,Y,SBrkr,1325,0,0,0.0,0.0,2,0,3,1,4,6,8,1,3,Detchd,1996.0,Unf,2.0,576.0,3,3,Y,0,42,0,0,0,0,No,0,7,2007,WD ,Normal,12.283033686666302,8.95335053590373,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2144,1507,127000,80,RL,70.0,7910,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,0,5,666.0,1,0.0,409.0,1075.0,GasA,4,Y,SBrkr,1507,0,0,0.0,0.0,2,0,4,1,3,7,4,0,0,Basment,1960.0,Unf,1.0,404.0,3,3,Y,0,0,0,0,0,0,GdWo,0,8,2008,WD ,Normal,11.751942365440728,9.150763280569254,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1919,1571,178000,60,RL,59.0,7837,Pave,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,799.0,799.0,GasA,4,Y,SBrkr,799,772,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1993.0,RFn,2.0,380.0,3,3,Y,0,40,0,0,0,0,No,0,5,2009,WD ,Normal,12.089538829274222,9.214877129972262,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1722,2060,214000,60,RL,,8755,Pave,3,Lvl,AllPub,FR2,3,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,0,5,772.0,1,0.0,220.0,992.0,GasA,5,Y,SBrkr,1022,1038,0,1.0,0.0,2,1,3,1,4,8,8,1,3,BuiltIn,1999.0,RFn,2.0,390.0,3,3,Y,0,0,0,168,0,0,GdPrv,0,6,2009,WD ,Normal,12.273731294003989,9.636490359259712,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1713,1570,166800,20,RL,90.0,13200,Pave,3,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,187.0,3,3,CBlock,3,3,0,2,958.0,1,0.0,437.0,1395.0,GasA,5,Y,SBrkr,1570,0,0,1.0,0.0,1,0,3,1,3,5,8,1,3,Attchd,1958.0,RFn,2.0,441.0,3,3,Y,490,0,0,0,0,0,No,0,5,2008,WD ,Normal,12.024550768906783,9.213894399773327,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1598,1368,120000,20,RL,70.0,11767,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,1,3,1078.0,1,0.0,0.0,1078.0,GasA,3,Y,FuseA,1368,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1950.0,RFn,1.0,195.0,3,3,Y,0,41,211,0,0,0,No,900,6,2009,WD ,Normal,11.695247021764184,9.002196303767935,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
