,ExterCond,Fireplaces,BsmtQual,GarageCars,BsmtFinType1,BsmtUnfSF,MSSubClass_50,years_since_remodeled_,BsmtFullBath,MSSubClass_60,HouseStyle_SFoyer,LotArea,TotRmsAbvGrd,log_OpenPorchSF,BsmtFinType2,BldgType_TwnhsE,MSSubClass,yeo_GarageArea,MiscVal,FullBath,BedroomAbvGr,BsmtCond,MSSubClass_30,HouseStyle_2Story,house_age_,KitchenQual,HeatingQC,2ndFlrSF,log_MasVnrArea,FireplaceQu,log_WoodDeckSF,BsmtFinSF2,PavedDrive_Y,GarageYrBlt,OverallQual,bc_LotArea,BsmtFinSF1,HalfBath,yeo_TotalBsmtSF,GrLivArea,LotShape,LandSlope,yeo_LotFrontage,ExterQual,log_first_FlrSF,GarageQual,bc_GrLivArea
69,3,1,4,2.0,1,1173.0,0,11,0.0,0,0,9660,9,4.882801922586371,1,0,75,198.06581754652845,0,2,3,3,0,0,11,4,5,1017,7.1631723908466425,3,0.0,0.0,1,1997.0,8,55.172107078134594,0.0,1,324.2612126167924,2199,4,3,36.707281889395105,4,7.074963197966044,3,9.308419401023425
2115,3,0,3,1.0,1,795.0,0,56,1.0,0,0,6204,10,5.241747015059643,1,0,75,173.8547455248797,0,1,5,2,0,0,94,3,3,795,0.0,0,0.0,0.0,1,1997.0,4,47.5046157403361,0.0,0,238.76043362171086,2230,4,3,28.270628470312467,4,6.860663671448287,3,9.328675769247509
1669,2,1,3,2.0,6,456.0,0,31,1.0,0,0,6285,7,0.0,1,0,80,201.8259914428329,0,1,3,3,0,0,31,3,3,0,0.0,2,5.43372200355424,0.0,1,1976.0,6,47.71420308214113,504.0,0,276.96806722561774,1044,4,3,30.086719042903532,3,6.950814768442584,3,8.24987425755956
2364,3,1,3,1.0,4,224.0,0,52,0.0,0,0,8172,4,0.0,1,0,20,145.83175939449828,0,1,2,3,0,0,52,3,3,0,0.0,2,0.0,0.0,1,1959.0,4,52.14777465916805,544.0,0,232.35251112206217,768,4,3,28.270628470312467,3,6.643789733147672,3,7.824488248524681
897,4,2,3,1.0,3,235.0,0,50,1.0,0,0,10533,5,0.0,1,0,20,131.5362084587029,0,1,2,3,0,0,50,4,3,0,5.501258210544727,3,0.0,0.0,1,1956.0,6,56.80068357596153,773.0,0,287.8078980253644,1024,3,3,37.04504480792576,3,6.931471805599453,3,8.222889092244278
1410,3,0,3,0.0,5,162.0,0,37,0.0,0,0,1495,5,4.174387269895637,1,1,160,0.0,0,1,3,3,0,1,37,3,5,546,5.247024072160486,0,0.0,0.0,1,1970.0,4,29.053316888822255,384.0,1,177.58869891785008,1092,4,3,12.365703222657439,3,6.302618975744905,0,8.312682258123306
235,3,1,4,2.0,5,319.0,0,17,0.0,1,0,12128,9,5.5053315359323625,1,0,60,194.91997087221594,0,2,4,3,0,1,17,5,5,1246,5.4510384535657,3,0.0,0.0,1,1989.0,6,59.55286121775693,549.0,1,255.85665072490315,2559,3,3,38.05264618669602,4,7.180069874302796,3,9.528530394014012
385,3,1,4,2.0,6,659.0,0,8,1.0,0,0,8000,6,4.927253685157205,1,0,20,222.84721307409032,0,2,3,3,0,0,8,4,5,0,0.0,4,5.627621113690637,0.0,1,2002.0,7,51.774601026236965,833.0,0,391.7813017832132,1492,4,3,35.34637450025126,4,7.307872780763706,3,8.752525623406001
878,3,1,4,2.0,6,395.0,0,7,1.0,1,0,9487,7,3.9318256327243257,1,0,60,174.5012963293032,0,2,3,3,0,1,7,3,5,750,0.0,3,0.0,0.0,1,2000.0,6,54.837575342701456,520.0,1,266.6990857303114,1690,3,3,27.534120804530048,3,6.84587987526405,3,8.929984246482096
441,3,1,3,2.0,5,491.0,0,14,1.0,0,0,9350,6,3.367295829986474,4,0,20,227.11852735808236,0,1,3,3,0,0,48,4,3,0,5.384495062789089,3,5.153291594497779,512.0,1,1961.0,5,54.569694612292366,310.0,1,354.3269039629414,1313,4,3,37.04504480792576,3,7.180069874302796,3,8.571619954485753
1012,3,1,4,2.0,6,304.0,0,6,1.0,1,0,7000,7,3.58351893845611,1,0,60,218.25013790928386,0,2,3,3,0,1,6,5,5,868,0.0,5,0.0,0.0,1,2003.0,7,49.48893357334975,622.0,1,269.2191474267708,1884,4,3,31.869513131926702,4,6.923628628138427,3,9.085607556632059
1653,3,1,3,1.0,4,210.0,0,12,1.0,0,0,10152,6,5.356586274672012,1,0,20,145.15839455643936,0,1,3,3,0,0,50,3,5,0,0.0,3,0.0,0.0,1,1956.0,6,56.10170214467081,914.0,0,313.5584750824066,1124,4,3,32.57397198464001,3,7.024649030453636,3,8.353110169184962
1161,3,1,4,2.0,1,952.0,0,6,0.0,1,0,7500,7,4.727387818712341,1,0,60,183.17793287514013,0,2,3,3,0,1,6,3,5,860,0.0,3,4.976733742420574,0.0,1,2002.0,7,50.6577549743742,0.0,1,275.15019197641993,1812,4,3,32.924431198975604,4,6.858565034791365,3,9.029711460264577
1563,3,0,3,2.0,5,193.0,0,7,1.0,0,0,7200,5,0.0,1,0,20,216.71291953629375,0,1,3,3,0,0,35,5,4,0,0.0,0,5.049856007249537,0.0,1,1977.0,5,49.96308260564397,671.0,0,254.92812560621095,864,4,3,28.270628470312467,3,6.761572768804055,4,7.9869374595018074
1948,3,0,5,2.0,1,1491.0,0,5,0.0,0,0,9116,7,4.61512051684126,1,0,20,189.86253048149499,0,2,3,3,0,0,5,4,5,0,0.0,0,4.795790545596741,0.0,1,2001.0,8,54.10589088563683,0.0,0,391.57485508099353,1491,4,3,31.869513131926702,4,7.307202314764738,3,8.751573678588352
2140,3,0,3,2.0,3,0.0,0,38,0.0,1,0,10793,7,0.0,4,0,60,180.93752026799237,0,2,4,3,0,1,38,3,5,840,5.575949103146316,0,5.342334251964811,287.0,1,1969.0,5,57.267841753550144,493.0,1,235.20637447403195,1620,4,3,35.34637450025126,3,6.659293919683638,3,8.869622442575647
1267,3,2,3,3.0,1,672.0,0,56,0.0,0,0,19950,8,3.7612001156935624,1,0,70,282.02227565868975,0,2,4,3,0,1,78,3,5,672,0.0,4,0.0,0.0,0,1928.0,6,70.31748422741425,0.0,0,209.15839560567875,2009,4,3,46.47134835974571,3,7.198183577101943,3,9.177987152332369
829,3,0,4,0.0,1,1092.0,0,0,0.0,0,0,9278,5,3.970291913552122,1,0,20,0.0,0,1,2,3,0,0,1,3,5,0,0.0,0,0.0,0.0,1,2007.0,5,54.42783685277532,0.0,0,306.5146755356179,1092,4,3,34.31491954229793,3,6.9957661563048505,0,8.312682258123306
1863,4,2,3,1.0,4,130.0,0,52,1.0,0,0,8400,5,0.0,1,0,20,157.50612372509877,0,1,3,3,0,0,52,3,3,0,0.0,3,4.406719247264253,0.0,1,1955.0,5,52.63428353592133,793.0,0,268.5325012230803,925,4,3,31.869513131926702,3,6.829793737512425,3,8.081450086502755
222,3,0,3,1.0,3,270.0,0,51,0.0,0,0,10725,6,3.091042453358316,1,0,20,131.19167646468085,0,1,3,3,0,0,51,3,2,0,4.5217885770490405,0,0.0,0.0,1,1959.0,5,57.14640929889739,936.0,0,331.4147678052744,1206,3,3,37.71771346594195,3,7.095064377287131,3,8.451906930550459
964,3,1,3,2.0,5,0.0,0,44,0.0,0,0,11679,6,5.537334267018537,3,0,80,201.8259914428329,0,2,3,3,0,0,44,3,5,0,4.574710978503383,2,6.118097198041348,1164.0,1,1962.0,5,58.804389379967276,612.0,0,449.28824515500776,1560,3,3,34.65979590864584,3,7.352441100243583,3,8.815873575184156
17,3,0,3,0.0,4,823.0,0,58,1.0,0,0,8248,5,0.0,1,0,30,0.0,0,1,2,3,1,0,94,3,3,0,0.0,0,0.0,0.0,0,1914.0,3,52.310960814869496,41.0,0,254.92812560621095,864,4,3,22.584490430565133,3,6.761572768804055,0,7.9869374595018074
1828,3,1,3,2.0,3,918.0,0,48,0.0,0,0,9610,7,0.0,1,0,20,189.22821961720288,0,1,3,3,0,0,48,3,5,0,6.450470422144176,3,4.394449154672439,0.0,1,1958.0,6,55.07584407344645,203.0,1,312.89997408562897,1336,3,3,32.924431198975604,3,7.197435354096591,3,8.59613581917921
375,3,0,4,2.0,6,515.0,0,0,1.0,0,0,7406,6,4.007333185232471,1,0,20,233.7941946896871,0,2,2,3,0,0,0,4,5,0,4.442651256490317,0,4.663439094112067,0.0,1,2006.0,7,50.44216143563249,684.0,0,329.900912762556,1220,4,3,29.72626599973727,4,7.106606137727303,3,8.468132536715753
1146,3,1,4,3.0,6,773.0,0,13,1.0,1,0,15138,9,4.990432586778736,1,0,60,286.3628325586089,0,2,4,3,0,1,14,5,5,1304,6.2285110035911835,3,0.0,0.0,1,1995.0,8,64.1376861452295,689.0,1,385.57480577791995,2794,3,3,64.32570091985156,4,7.306531398939505,3,9.656815574433677
900,3,1,3,1.0,3,545.0,0,49,0.0,0,0,7315,6,0.0,1,0,20,140.0853316627052,0,1,3,3,0,0,49,3,3,0,0.0,3,0.0,0.0,1,1958.0,5,50.23166430698123,625.0,0,323.60875241814216,1170,4,3,31.869513131926702,3,7.064759027791802,3,8.4093458826743
2307,3,0,4,0.0,1,1158.0,0,5,0.0,0,0,7500,5,3.9318256327243257,1,0,20,0.0,0,1,3,3,0,0,5,4,5,0,0.0,0,0.0,0.0,1,2004.0,6,50.6577549743742,0.0,1,320.9952907400155,1158,4,3,29.36445729991204,3,7.05444965813294,0,8.394881428882849
2411,3,1,3,2.0,2,712.0,0,16,0.0,0,0,9600,6,0.0,1,0,70,207.4367926768338,0,1,3,4,0,1,81,5,5,809,0.0,4,0.0,0.0,1,1925.0,7,55.05655052820541,16.0,1,222.76902137764776,1641,4,3,28.270628470312467,3,6.723832440821209,2,8.887987629913868
1883,3,1,3,0.0,1,894.0,1,60,1.0,0,0,9839,7,5.056245805348308,1,0,50,0.0,0,1,3,2,0,0,79,3,5,772,0.0,4,0.0,0.0,0,1931.0,5,55.51396975427415,0.0,0,261.8698116608158,1666,4,3,24.906347299243382,3,6.795705775173514,0,8.909561427676882
2103,3,1,4,2.0,6,84.0,0,30,1.0,1,0,18800,6,4.718498871295094,1,0,60,213.63104259613692,0,2,3,3,0,1,30,3,3,784,4.795790545596741,3,5.726847747587197,0.0,1,1976.0,6,68.94198547915711,712.0,1,238.99685417787214,1574,3,3,35.34637450025126,3,6.672032945461067,3,8.828588841688905
1401,3,1,5,2.0,6,42.0,0,30,1.0,0,1,9927,5,0.0,1,0,85,222.84721307409032,0,1,2,3,0,0,30,3,3,0,5.53338948872752,2,6.09807428216624,0.0,1,1976.0,7,55.68048345362654,1005.0,0,296.5333860700722,1083,3,3,35.34637450025126,4,6.9874902470009905,3,8.301108629904988
1860,3,1,4,2.0,5,406.0,0,4,1.0,0,0,5381,5,4.1588830833596715,1,0,120,231.37173460212878,0,2,1,3,0,0,4,4,5,0,4.912654885736052,4,5.14166355650266,0.0,1,2005.0,6,45.26105093959993,900.0,0,352.8406309983396,1306,3,3,18.121864306473114,4,7.174724309836376,3,8.56407741792961
1709,3,0,4,2.0,6,392.0,0,13,0.0,1,0,8453,6,4.2626798770413155,1,0,60,200.887444088523,0,2,3,3,0,1,13,4,5,855,3.6635616461296463,0,0.0,0.0,1,1995.0,6,52.7460829287434,362.0,1,229.01081882005585,1609,3,3,30.086719042903532,4,6.625392368007956,3,8.859911932327964
1001,3,2,3,2.0,6,291.0,0,3,1.0,0,0,14442,7,4.477336814478207,1,0,20,166.0528557419659,0,2,3,3,0,0,50,4,5,0,4.672828834461906,3,0.0,0.0,1,1957.0,6,63.13703763254494,1186.0,0,388.6814533860091,1839,4,3,45.20915070231909,3,7.516977224604321,3,9.050916250327587
551,3,0,4,0.0,6,0.0,0,31,0.0,0,1,7840,4,0.0,1,0,90,0.0,0,2,4,3,0,0,31,3,3,0,5.87493073085203,0,0.0,0.0,1,1975.0,6,51.42252045182198,976.0,0,280.59405816812125,1012,3,3,19.779510783393288,3,6.919683849847411,0,8.20645611311797
818,3,1,4,2.0,3,185.0,0,30,1.0,1,0,8286,6,4.919980925828125,1,0,60,202.76355257266505,0,1,3,3,0,1,30,3,5,716,0.0,4,0.0,0.0,1,1977.0,5,52.392169752557535,531.0,1,219.87204408779598,1432,3,3,31.160195076430394,3,6.573680166960646,3,8.694304662121539
691,3,2,4,2.0,6,162.0,0,0,1.0,0,0,17485,5,0.0,1,0,20,215.4813665659267,0,1,1,3,0,0,1,4,5,0,4.574710978503383,3,0.0,0.0,1,2009.0,7,67.29692878720157,1346.0,0,395.08040594892225,1508,2,3,22.190525767674,4,7.318539548567902,3,8.767674692748678
414,3,0,4,2.0,5,372.0,0,23,0.0,0,0,11850,6,4.6443908991413725,1,0,20,191.44621785606765,0,2,3,3,0,0,23,4,3,0,4.59511985013459,0,5.3230099791384085,0.0,1,1984.0,6,59.0917169038175,781.0,0,319.9046265666004,1177,4,3,35.00360872335617,3,7.0707241072602764,3,8.417718392707231
562,2,0,3,5.0,2,938.0,0,59,1.0,0,0,8635,5,0.0,1,0,30,390.45936036692956,0,1,2,3,1,0,84,3,3,0,0.0,0,0.0,0.0,0,1982.0,5,53.126398603056025,134.0,0,302.08971985155415,1072,4,3,24.524111984914725,3,6.977281341630747,2,8.286838088791939
370,4,0,3,1.0,4,432.0,0,43,0.0,0,0,9819,5,0.0,1,0,20,120.05440519189877,0,1,3,3,0,0,43,3,3,0,3.4657359027997265,0,0.0,0.0,1,1970.0,5,55.47598427199176,450.0,0,259.0992596905883,900,3,3,32.57397198464001,3,6.802394763324311,3,8.043454661423285
559,3,1,4,2.0,1,847.0,0,1,0.0,1,0,12393,8,3.8918202981106265,1,0,60,171.9118183884151,0,2,4,3,0,1,2,4,5,1101,0.0,4,4.61512051684126,0.0,1,2004.0,7,59.98578104334742,0.0,1,250.9714836841196,1948,2,3,20.99553294655226,4,6.741700694652055,3,9.133611254082929
987,4,1,3,2.0,5,431.0,0,10,0.0,1,0,8800,8,0.0,1,0,60,205.25894389790443,0,2,5,3,0,1,43,3,5,1309,5.726847747587197,4,0.0,0.0,1,1964.0,6,53.46649629559412,414.0,1,250.50487619775083,2154,4,3,35.34637450025126,3,6.739336627357174,3,9.278525911108376
2383,3,0,3,2.0,3,399.0,1,2,0.0,0,0,9600,7,3.2188758248682006,1,0,50,160.8054335895988,0,1,3,3,0,0,106,4,5,476,0.0,0,0.0,0.0,1,1956.0,6,55.05655052820541,381.0,0,235.20637447403195,1416,4,3,28.270628470312467,3,6.84587987526405,3,8.6783868107476
1690,3,1,4,2.0,3,778.0,0,12,0.0,1,0,15038,7,4.442651256490317,1,0,60,156.18203553020416,0,2,3,3,0,1,12,3,4,720,0.0,3,5.1298987149230735,0.0,1,1996.0,6,63.995871206105235,138.0,1,266.9284511378295,1636,2,3,29.90666036374912,3,6.82001636467413,3,8.88363534689143
956,3,2,5,4.0,6,348.0,0,9,2.0,0,0,11855,8,0.0,1,0,90,289.2482623982117,0,4,6,3,0,1,9,3,5,1619,3.1780538303479458,3,5.746203190540153,0.0,1,2000.0,7,59.10007564076855,820.0,2,323.1735784898755,2787,4,3,31.869513131926702,3,7.0630481633881725,3,9.653145274262119
1676,3,0,3,2.0,1,1680.0,0,31,0.0,0,0,11500,8,0.0,1,0,90,201.8259914428329,0,2,4,3,0,0,31,3,2,0,5.10594547390058,0,0.0,0.0,1,1976.0,5,58.50053094997657,0.0,0,430.0881614191685,1680,3,3,35.34637450025126,3,7.426549072397305,3,8.92150850847302
1391,3,0,3,1.0,4,0.0,0,39,0.0,0,0,2217,6,0.0,2,1,160,122.15982746867908,0,1,3,3,0,1,39,3,3,546,0.0,0,5.476463551931511,273.0,1,1970.0,4,33.35625375561462,273.0,1,177.58869891785008,1092,4,3,12.365703222657439,3,6.302618975744905,3,8.312682258123306
803,3,0,3,1.0,5,96.0,0,37,0.0,0,0,1680,4,0.0,1,0,160,114.39852397412274,0,1,2,3,0,1,37,3,3,504,5.4510384535657,0,0.0,0.0,1,1971.0,6,30.271612441885868,387.0,1,161.22470494972495,987,4,3,12.365703222657439,3,6.180016653652572,3,8.171616418267474
1793,3,0,3,2.0,3,0.0,0,51,1.0,0,0,34650,5,0.0,1,0,190,215.4813665659267,0,1,3,3,0,0,51,3,3,0,0.0,0,5.579729825986222,0.0,1,1955.0,5,84.43287348715742,1056.0,0,298.53692819991835,1056,4,3,42.003724614378015,3,6.962243464266207,3,8.265830082991412
363,3,0,3,1.0,3,390.0,1,58,0.0,0,0,8480,6,0.0,1,0,50,139.40581305290883,0,1,2,3,0,0,61,3,3,384,0.0,0,5.0689042022202315,0.0,1,1947.0,5,52.8028537047616,442.0,0,247.4660905785483,1216,4,3,35.34637450025126,3,6.723832440821209,3,8.463514812656266
1319,3,0,4,2.0,6,123.0,0,1,1.0,1,0,7023,6,4.454347296253507,1,0,60,189.54543504588017,0,2,3,4,0,1,2,3,4,674,0.0,0,0.0,0.0,1,2005.0,5,49.543926848883245,611.0,1,224.2136433513536,1408,4,3,28.270628470312467,3,6.598509028614515,3,8.670363561636329
2533,3,0,3,1.0,4,150.0,0,2,1.0,0,0,7800,5,0.0,3,0,20,166.0528557419659,0,1,3,3,0,0,44,4,5,0,3.871201010907891,0,0.0,474.0,1,1966.0,5,51.333736254244876,240.0,0,254.92812560621095,892,4,3,30.086719042903532,3,6.79346613258001,3,8.031083700368777
1399,3,2,3,2.0,6,150.0,0,35,0.0,1,0,12732,7,3.713572066704308,2,0,60,278.8295651031272,0,2,3,3,0,1,35,4,3,782,0.0,3,5.697093486505405,42.0,1,1974.0,7,60.5304885061856,560.0,1,228.53234699202488,2067,3,3,35.34637450025126,3,7.158513997329321,3,9.219006592502344
1473,3,1,4,2.0,6,527.0,0,3,1.0,0,0,4379,6,4.04305126783455,1,1,120,205.57038410377143,0,2,2,3,0,0,3,4,5,0,0.0,4,5.081404364984463,0.0,1,2004.0,8,42.187716254120076,851.0,0,368.0478494513268,1378,3,3,22.584490430565133,4,7.228388451573604,3,8.63988479316724
1448,3,0,4,0.0,3,424.0,0,31,0.0,0,0,8430,5,0.0,1,0,20,0.0,0,2,3,3,0,0,31,3,3,0,4.919980925828125,0,0.0,0.0,1,1978.0,5,52.697625066130925,616.0,0,294.97250707473404,1040,4,2,28.270628470312467,3,6.946975992135418,0,8.24451682919877
654,3,0,3,0.0,6,1118.0,0,1,0.0,0,0,7733,5,3.9318256327243257,1,0,20,0.0,0,1,3,3,0,0,1,4,5,0,0.0,0,1.6094379124341003,0.0,1,2005.0,6,51.184324865958814,24.0,1,317.50156508489425,1142,3,3,33.27373673554317,3,7.040536390215956,0,8.375371900652539
1987,3,2,4,2.0,5,0.0,0,26,1.0,0,0,17778,7,0.0,3,0,20,247.01858156137706,0,2,2,3,0,0,26,4,4,0,0.0,4,5.58724865840025,829.0,1,1981.0,8,67.67058913072745,1632.0,0,580.5433012501998,2497,3,3,40.043418168735606,4,7.822845290279774,3,9.492814452186114
564,3,1,4,2.0,6,201.0,0,22,1.0,0,0,12299,7,0.0,1,0,20,243.1284284225637,0,2,3,3,0,0,29,4,3,0,4.219507705176107,3,0.0,0.0,1,1978.0,7,59.83294571781908,1328.0,0,399.39904801861735,1664,4,3,39.713803561742736,3,7.416979621381154,3,8.907846904735647
2436,4,2,4,2.0,2,1017.0,1,58,0.0,0,0,10440,8,6.306275286948016,1,0,50,199.3209887308378,1150,2,5,3,0,0,88,3,5,1208,0.0,3,0.0,0.0,1,1920.0,6,56.63167689076453,493.0,0,395.49226159510584,2792,4,3,28.270628470312467,4,7.367708572374371,2,9.655767811351769
707,3,3,4,2.0,6,44.0,0,26,1.0,0,0,3760,4,4.3694478524670215,2,0,120,187.95815213364466,0,1,1,3,0,0,26,3,4,0,0.0,3,4.897839799950911,182.0,1,1980.0,8,40.04086612065197,1009.0,0,337.6664211981353,1235,3,3,20.592622410881937,4,7.118826249062078,3,8.485321573804587
2404,3,1,4,3.0,2,0.0,0,13,1.0,1,0,12585,8,4.919980925828125,6,0,60,255.3508198979611,0,2,3,3,0,1,13,4,5,1234,6.042632833682381,3,6.07073772800249,1039.0,1,1993.0,8,60.29551707084872,247.0,1,348.58462372862033,2799,3,3,37.04504480792576,4,7.355641102974253,3,9.659431861489884
2278,3,0,3,2.0,1,760.0,0,16,0.0,0,0,8660,11,5.081404364984463,1,0,70,216.71291953629375,0,2,5,3,0,1,109,4,5,928,0.0,0,6.148468295917647,0.0,1,1998.0,5,53.178211650902945,0.0,0,230.4445965273332,2168,4,3,24.524111984914725,3,6.833031732786201,3,9.28788932435271
661,3,2,4,2.0,3,390.0,0,38,0.0,1,0,11606,9,0.0,1,0,60,194.28942719976277,0,1,5,3,0,1,38,2,3,1040,5.262690188904886,3,5.817111159963204,0.0,1,1969.0,5,58.680855436524766,650.0,2,294.97250707473404,2080,3,1,31.869513131926702,3,6.946975992135418,3,9.22805014511849
2511,3,1,4,3.0,6,408.0,0,2,1.0,0,0,10130,7,4.248495242049359,1,0,20,296.14691620246447,0,2,3,3,0,0,2,4,5,0,5.564520407322694,4,0.0,0.0,1,2007.0,8,56.06079872278393,1294.0,0,434.50863564141565,1702,4,3,37.04504480792576,4,7.43955930913332,3,8.940092331440963
429,3,0,3,0.0,1,960.0,0,52,0.0,0,0,6410,5,0.0,1,0,20,0.0,0,1,3,3,0,0,52,3,5,0,0.0,0,0.0,0.0,1,1958.0,4,48.03405693959063,0.0,0,276.96806722561774,960,4,3,29.72626599973727,3,6.866933284461882,0,8.133033001971501
604,3,0,2,0.0,1,864.0,0,59,0.0,0,0,4060,4,4.574710978503383,1,0,30,0.0,0,1,2,3,1,0,87,3,5,0,0.0,0,0.0,0.0,1,1922.0,5,41.10920619873584,0.0,0,254.92812560621095,864,4,3,26.791494905908763,3,6.761572768804055,0,7.9869374595018074
1891,3,1,5,3.0,1,1622.0,0,1,1.0,0,0,10226,8,3.7612001156935624,1,0,20,300.72581405155825,0,2,3,3,0,0,1,5,5,0,5.602118820879701,4,5.153291594497779,0.0,1,2008.0,8,56.23884456350626,0.0,0,418.373700355774,1630,3,3,28.636666376360854,4,7.396335293800808,3,8.87839586033992
346,3,0,3,1.0,4,590.0,0,8,1.0,0,0,11332,6,0.0,1,0,20,114.39852397412274,0,1,3,3,0,0,48,4,5,0,0.0,0,5.673323267171493,0.0,1,1960.0,5,58.2123984401564,528.0,0,312.2410928750543,1118,3,3,32.924431198975604,3,7.0192966537150445,3,8.345614116409797
1779,3,0,3,2.0,3,662.0,0,50,0.0,0,0,11600,12,0.0,1,0,90,186.68614124996066,0,2,5,3,0,1,50,3,3,1169,5.8916442118257715,0,0.0,0.0,1,1960.0,5,58.670678432655265,443.0,0,309.3815169861279,2274,4,3,35.34637450025126,3,7.007600613951853,3,9.356971175550855
1737,3,0,4,2.0,1,660.0,0,4,0.0,1,0,7750,6,3.8918202981106265,1,0,60,160.8054335895988,0,2,3,3,0,1,4,4,5,660,0.0,0,0.0,0.0,1,2003.0,7,51.2223184980774,0.0,1,206.21055571084398,1320,4,3,29.90666036374912,4,6.492239835020471,3,8.57912430512245
2300,4,0,3,1.0,4,710.0,0,52,1.0,0,0,9600,6,0.0,1,0,20,122.85981500399508,0,1,2,3,0,0,52,3,5,0,5.176149732573829,0,0.0,0.0,1,1955.0,5,55.05655052820541,368.0,0,303.41906168756674,1150,4,3,35.34637450025126,3,7.047517221357296,3,8.38515896708436
720,3,2,3,2.0,4,294.0,0,58,0.0,0,0,10800,8,0.0,1,0,190,291.55191579616206,0,2,3,3,0,0,68,3,3,552,0.0,4,0.0,0.0,1,1940.0,6,57.28031251820945,590.0,0,259.5615800429794,1436,4,3,28.270628470312467,3,6.784457062637643,3,8.698257664659147
2207,3,1,4,2.0,5,289.0,0,33,0.0,0,0,2280,7,0.0,1,0,160,173.8547455248797,0,2,3,3,0,1,33,3,3,601,0.0,3,4.477336814478207,0.0,1,1976.0,6,33.68329875318807,566.0,1,252.835545245452,1456,4,3,13.75462600560351,3,6.75110146893676,3,8.717866767926164
2150,4,2,3,2.0,4,457.0,1,2,0.0,0,0,15660,8,4.787491742782046,1,0,50,170.93849440292942,0,1,3,3,0,0,69,4,5,817,5.746203190540153,3,0.0,0.0,1,1939.0,7,64.86777479873186,341.0,1,239.46950329693004,1954,3,3,31.869513131926702,4,7.036148493750536,3,9.13803432714661
2236,3,1,2,1.0,1,700.0,0,56,0.0,0,0,11600,5,0.0,1,0,30,110.11506211688551,0,1,2,3,1,0,84,2,5,0,0.0,4,0.0,0.0,1,1922.0,4,58.670678432655265,0.0,0,215.9930579813636,1180,4,3,35.34637450025126,3,7.07326971745971,3,8.421292108356036
2532,3,0,4,1.0,6,190.0,0,2,1.0,0,0,5500,4,4.795790545596741,2,0,20,107.95927355635027,0,2,2,4,0,0,2,3,5,0,0.0,0,0.0,373.0,1,2004.0,7,45.599298748548215,510.0,0,302.31138803791754,1073,4,3,24.524111984914725,3,6.9782137426306985,3,8.288141157639737
976,3,0,3,2.0,4,102.0,0,32,0.0,0,0,9675,5,4.394449154672439,3,0,20,173.8547455248797,0,1,3,3,0,0,32,3,3,0,0.0,0,0.0,432.0,1,1975.0,5,55.200919734670535,330.0,0,254.92812560621095,879,4,3,33.62190769996927,3,6.778784897685177,3,8.010753800356465
1285,3,1,4,2.0,6,572.0,0,6,1.0,0,0,12803,6,3.6109179126442243,1,0,20,202.45114136814541,0,2,3,3,0,0,6,4,5,0,4.605170185988092,3,5.262690188904886,0.0,1,2002.0,7,60.64331622254402,922.0,0,392.1941056640964,1494,3,3,38.05264618669602,4,7.309212365692763,3,8.754427692134946
1182,3,0,4,1.0,6,311.0,0,33,0.0,1,0,10900,6,3.6109179126442243,1,0,60,126.693897293195,450,1,3,3,0,1,33,3,5,703,5.0369526024136295,0,0.0,0.0,1,1977.0,6,57.45786776451389,378.0,1,213.31517176961535,1392,3,3,31.869513131926702,3,6.535241271013659,3,8.65418602313614
1868,3,1,4,2.0,6,638.0,0,4,1.0,0,0,8198,6,3.4339872044851463,1,1,120,187.95815213364466,0,2,2,3,0,0,4,4,5,0,4.990432586778736,4,5.262690188904886,0.0,1,2004.0,7,52.20371747202292,720.0,0,363.84119444677856,1358,4,3,27.90312344068955,4,7.213768308118642,3,8.619212650723759
2284,3,1,4,3.0,6,1550.0,0,2,0.0,0,0,11957,7,4.653960350157523,1,0,20,290.4006067573651,0,2,3,3,0,0,2,4,5,0,3.9889840465642745,4,4.976733742420574,0.0,1,2006.0,8,59.270071810179324,24.0,0,408.61052213992167,1574,3,3,33.62190769996927,4,7.3613754289773485,3,8.828588841688905
1513,3,1,3,1.0,2,389.0,0,13,0.0,0,0,11988,6,0.0,1,0,70,105.79375382183011,0,1,3,3,0,1,74,3,2,811,0.0,4,0.0,0.0,1,1939.0,6,59.32154136765919,326.0,1,219.63015890916708,1660,3,2,33.27373673554317,3,6.744059186311348,3,8.904411965246304
509,3,0,3,2.0,4,174.0,0,39,1.0,0,0,8750,5,0.0,1,0,20,312.6713638479941,0,1,3,3,0,0,39,3,3,0,4.343805421853684,0,0.0,0.0,1,1973.0,5,53.3638987857278,828.0,0,286.4591104912915,1002,3,3,32.924431198975604,3,6.90975328164481,3,8.192619631300488
150,4,0,2,1.0,1,448.0,1,8,0.0,0,0,7008,5,0.0,1,0,50,120.05440519189877,0,1,1,2,0,0,106,2,5,272,0.0,0,0.0,0.0,1,1900.0,4,49.508075619767,0.0,0,151.93639162498093,720,4,3,28.270628470312467,3,6.104793232414985,2,7.735863635431394
264,3,1,4,2.0,1,789.0,0,4,0.0,1,0,9024,8,4.330733340286331,1,0,60,158.49754177511915,0,2,3,3,0,1,4,4,5,702,0.0,4,0.0,0.0,1,2004.0,6,53.921318046440284,0.0,1,237.34056015204817,1515,3,3,35.34637450025126,4,6.70073110954781,3,8.774254347728025
